learning_rate = 0.001

episode: 0, epsilon: 0.5, loss: 0, win_rate: [ 0.  0.  1.]
episode: 514000, epsilon: 0.9, loss: 0.0760449, win_rate: [ 0.30844882  0.34063747  0.35091371]
episode: 516000, epsilon: 0.9, loss: 0.0549758, win_rate: [ 0.30850522  0.34064081  0.35085397]
episode: 518000, epsilon: 0.9, loss: 0.0341754, win_rate: [ 0.3085689   0.34063255  0.35079855]
episode: 520000, epsilon: 0.9, loss: 0.0795886, win_rate: [ 0.30860325  0.34058781  0.35080894]
episode: 522000, epsilon: 0.9, loss: 0.0172003, win_rate: [ 0.30863159  0.34055107  0.35081734]
episode: 524000, epsilon: 0.9, loss: 0.0352191, win_rate: [ 0.30868071  0.34044592  0.35087338]
episode: 526000, epsilon: 0.9, loss: 0.0611481, win_rate: [ 0.30876937  0.34038528  0.35084534]
episode: 528000, epsilon: 0.9, loss: 0.0598626, win_rate: [ 0.30879487  0.34032133  0.35088381]
episode: 530000, epsilon: 0.9, loss: 0.0652519, win_rate: [ 0.30882772  0.34020502  0.35096726]
episode: 532000, epsilon: 0.9, loss: 0.0702173, win_rate: [ 0.30886784  0.34019485  0.35093731]
episode: 534000, epsilon: 0.9, loss: 0.131664, win_rate: [ 0.30892639  0.3401679   0.35090571]
episode: 536000, epsilon: 0.9, loss: 0.0701256, win_rate: [ 0.3090386   0.34009638  0.35086502]
episode: 538000, epsilon: 0.9, loss: 0.101609, win_rate: [ 0.30914627  0.34006628  0.35078745]
episode: 540000, epsilon: 0.9, loss: 0.0726768, win_rate: [ 0.30916239  0.34001604  0.35082157]
episode: 542000, epsilon: 0.9, loss: 0.0563153, win_rate: [ 0.30922452  0.33998461  0.35079087]
episode: 544000, epsilon: 0.9, loss: 0.107646, win_rate: [ 0.30926781  0.33992952  0.35080266]
episode: 546000, epsilon: 0.9, loss: 0.0245504, win_rate: [ 0.30928515  0.33990048  0.35081438]
episode: 548000, epsilon: 0.9, loss: 0.0412734, win_rate: [ 0.3093644   0.33981872  0.35081688]
episode: 550000, epsilon: 0.9, loss: 0.0432466, win_rate: [ 0.30946126  0.33976665  0.35077209]
episode: 552000, epsilon: 0.9, loss: 0.109766, win_rate: [ 0.30948857  0.33973308  0.35077835]
episode: 554000, epsilon: 0.9, loss: 0.0873546, win_rate: [ 0.30958247  0.33969614  0.35072139]
episode: 556000, epsilon: 0.9, loss: 0.0537797, win_rate: [ 0.30962714  0.33966666  0.3507062 ]
episode: 558000, epsilon: 0.9, loss: 0.0662519, win_rate: [ 0.30963744  0.33970907  0.35065349]
episode: 560000, epsilon: 0.9, loss: 0.0794032, win_rate: [ 0.30971909  0.33970475  0.35057616]
episode: 562000, epsilon: 0.9, loss: 0.0910351, win_rate: [ 0.30969696  0.33970936  0.35059368]
episode: 564000, epsilon: 0.9, loss: 0.190382, win_rate: [ 0.30976541  0.33969621  0.35053839]
episode: 566000, epsilon: 0.9, loss: 0.244887, win_rate: [ 0.30982277  0.33966724  0.35050998]
episode: 568000, epsilon: 0.9, loss: 0.128635, win_rate: [ 0.3098815   0.33968602  0.35043248]
episode: 570000, epsilon: 0.9, loss: 0.0368302, win_rate: [ 0.31002402  0.33962923  0.35034675]
episode: 572000, epsilon: 0.9, loss: 0.0742465, win_rate: [ 0.31009561  0.33958157  0.35032281]
episode: 574000, epsilon: 0.9, loss: 0.0892474, win_rate: [ 0.31009702  0.33954993  0.35035305]
episode: 576000, epsilon: 0.9, loss: 0.0298162, win_rate: [ 0.31023731  0.33950462  0.35025807]
episode: 578000, epsilon: 0.9, loss: 0.105125, win_rate: [ 0.31035586  0.33950633  0.3501378 ]
episode: 580000, epsilon: 0.9, loss: 0.0965056, win_rate: [ 0.31039084  0.33953045  0.35007871]
episode: 582000, epsilon: 0.9, loss: 0.0747379, win_rate: [ 0.31050462  0.33947536  0.35002002]
episode: 584000, epsilon: 0.9, loss: 0.0460892, win_rate: [ 0.3106005   0.33942408  0.34997543]
episode: 586000, epsilon: 0.9, loss: 0.0311771, win_rate: [ 0.3106923   0.33931171  0.34999599]
episode: 588000, epsilon: 0.9, loss: 0.0223139, win_rate: [ 0.31070015  0.33929534  0.35000451]
episode: 590000, epsilon: 0.9, loss: 0.014087, win_rate: [ 0.31079947  0.33918417  0.35001636]
episode: 592000, epsilon: 0.9, loss: 0.187469, win_rate: [ 0.31084914  0.33913963  0.35001123]
episode: 594000, epsilon: 0.9, loss: 0.364125, win_rate: [ 0.31090857  0.33907014  0.3500213 ]
episode: 596000, epsilon: 0.9, loss: 0.0955397, win_rate: [ 0.3109223   0.33905144  0.35002626]
episode: 598000, epsilon: 0.9, loss: 0.0208642, win_rate: [ 0.31095935  0.33902117  0.35001948]
episode: 600000, epsilon: 0.9, loss: 0.029309, win_rate: [ 0.31099448  0.3389611   0.35004442]
episode: 602000, epsilon: 0.9, loss: 0.099173, win_rate: [ 0.31103104  0.3389496   0.35001935]
episode: 604000, epsilon: 0.9, loss: 0.0447113, win_rate: [ 0.31105412  0.3388703   0.35007558]
episode: 606000, epsilon: 0.9, loss: 0.0925096, win_rate: [ 0.31107209  0.33888888  0.35003903]
episode: 608000, epsilon: 0.9, loss: 0.0316893, win_rate: [ 0.31108501  0.33884813  0.35006686]
episode: 610000, epsilon: 0.9, loss: 0.0273971, win_rate: [ 0.31109457  0.33885026  0.35005516]
episode: 612000, epsilon: 0.9, loss: 0.0550182, win_rate: [ 0.31120537  0.33882134  0.34997328]
episode: 614000, epsilon: 0.9, loss: 0.0381274, win_rate: [ 0.31122099  0.33878446  0.34999454]
episode: 616000, epsilon: 0.9, loss: 0.0663957, win_rate: [ 0.31123488  0.33879003  0.34997508]
episode: 618000, epsilon: 0.9, loss: 0.0196721, win_rate: [ 0.31125192  0.3387535   0.34999458]
episode: 620000, epsilon: 0.9, loss: 0.0293376, win_rate: [ 0.31129305  0.33872042  0.34998653]
episode: 622000, epsilon: 0.9, loss: 0.0543059, win_rate: [ 0.31133873  0.3386972   0.34996407]
episode: 624000, epsilon: 0.9, loss: 0.0673458, win_rate: [ 0.31130078  0.33868375  0.35001546]
episode: 626000, epsilon: 0.9, loss: 0.160115, win_rate: [ 0.31139088  0.33864802  0.3499611 ]
episode: 628000, epsilon: 0.9, loss: 0.165393, win_rate: [ 0.31151224  0.33858545  0.34990231]
episode: 630000, epsilon: 0.9, loss: 0.0453944, win_rate: [ 0.31154871  0.33855026  0.34990103]
episode: 632000, epsilon: 0.9, loss: 0.106184, win_rate: [ 0.31163558  0.33848681  0.34987761]
episode: 634000, epsilon: 0.9, loss: 0.0961473, win_rate: [ 0.31165881  0.33846477  0.34987642]
episode: 636000, epsilon: 0.9, loss: 0.0491502, win_rate: [ 0.31168662  0.33844286  0.34987052]
episode: 638000, epsilon: 0.9, loss: 0.102906, win_rate: [ 0.31173305  0.33841796  0.34984898]
episode: 640000, epsilon: 0.9, loss: 0.0613453, win_rate: [ 0.31170576  0.33842916  0.34986508]
episode: 642000, epsilon: 0.9, loss: 0.0369197, win_rate: [ 0.31170356  0.33839044  0.349906  ]
episode: 644000, epsilon: 0.9, loss: 0.0469973, win_rate: [ 0.31176504  0.33835041  0.34988455]
episode: 646000, epsilon: 0.9, loss: 0.0396432, win_rate: [ 0.31178125  0.33834313  0.34987562]
episode: 648000, epsilon: 0.9, loss: 0.0310869, win_rate: [ 0.31180044  0.3383683   0.34983125]
episode: 650000, epsilon: 0.9, loss: 0.0464561, win_rate: [ 0.3117949   0.33838102  0.34982408]
episode: 652000, epsilon: 0.9, loss: 0.0306221, win_rate: [ 0.31177099  0.33840592  0.34982308]
episode: 654000, epsilon: 0.9, loss: 0.13435, win_rate: [ 0.31176558  0.33843526  0.34979916]
episode: 656000, epsilon: 0.9, loss: 0.0832305, win_rate: [ 0.31176324  0.3384507   0.34978605]
episode: 658000, epsilon: 0.9, loss: 0.0866934, win_rate: [ 0.3117974   0.33844629  0.34975631]
episode: 660000, epsilon: 0.9, loss: 0.0252544, win_rate: [ 0.31187225  0.3384404   0.34968735]
episode: 662000, epsilon: 0.9, loss: 0.0666468, win_rate: [ 0.3118953   0.33839073  0.34971397]
episode: 664000, epsilon: 0.9, loss: 0.0194304, win_rate: [ 0.31192724  0.33834136  0.3497314 ]
episode: 666000, epsilon: 0.9, loss: 0.0971439, win_rate: [ 0.31194848  0.33833132  0.3497202 ]
episode: 668000, epsilon: 0.9, loss: 0.0482307, win_rate: [ 0.31195163  0.33833033  0.34971804]
episode: 670000, epsilon: 0.9, loss: 0.0418547, win_rate: [ 0.31195177  0.33834576  0.34970246]
episode: 672000, epsilon: 0.9, loss: 0.0740064, win_rate: [ 0.3119787   0.33833283  0.34968847]
episode: 674000, epsilon: 0.9, loss: 0.122351, win_rate: [ 0.31202476  0.3382814   0.34969384]
episode: 676000, epsilon: 0.9, loss: 0.0503296, win_rate: [ 0.31208682  0.33825985  0.34965333]
episode: 678000, epsilon: 0.9, loss: 0.0287418, win_rate: [ 0.31217801  0.33823549  0.34958651]
episode: 680000, epsilon: 0.9, loss: 0.0530789, win_rate: [ 0.31224807  0.33817303  0.3495789 ]
episode: 682000, epsilon: 0.9, loss: 0.0920546, win_rate: [ 0.31226054  0.33814173  0.34959773]
episode: 684000, epsilon: 0.9, loss: 0.118793, win_rate: [ 0.31229194  0.33812524  0.34958282]
episode: 686000, epsilon: 0.9, loss: 0.0354437, win_rate: [ 0.31238293  0.33805344  0.34956363]
episode: 688000, epsilon: 0.9, loss: 0.0437258, win_rate: [ 0.31239053  0.33802422  0.34958525]
episode: 690000, epsilon: 0.9, loss: 0.0571523, win_rate: [ 0.31244592  0.33797052  0.34958355]
episode: 692000, epsilon: 0.9, loss: 0.10405, win_rate: [ 0.31248076  0.33793593  0.34958331]
episode: 694000, epsilon: 0.9, loss: 0.0227007, win_rate: [ 0.3125082   0.33789865  0.34959316]
episode: 696000, epsilon: 0.9, loss: 0.0691725, win_rate: [ 0.31252685  0.3378975   0.34957565]
episode: 698000, epsilon: 0.9, loss: 0.0441649, win_rate: [ 0.31256116  0.33786055  0.3495783 ]
episode: 700000, epsilon: 0.9, loss: 0.0424862, win_rate: [ 0.31263241  0.33782952  0.34953807]
episode: 702000, epsilon: 0.9, loss: 0.110694, win_rate: [ 0.31274172  0.3377716   0.34948668]
episode: 704000, epsilon: 0.9, loss: 0.0643624, win_rate: [ 0.31285183  0.33773674  0.34941144]
episode: 706000, epsilon: 0.9, loss: 0.019661, win_rate: [ 0.31283667  0.33770207  0.34946126]
episode: 708000, epsilon: 0.9, loss: 0.0570467, win_rate: [ 0.31283995  0.33769303  0.34946702]
episode: 710000, epsilon: 0.9, loss: 0.0218826, win_rate: [ 0.31289111  0.33764882  0.34946007]
episode: 712000, epsilon: 0.9, loss: 0.111307, win_rate: [ 0.31298271  0.33762733  0.34938996]
episode: 714000, epsilon: 0.9, loss: 0.086058, win_rate: [ 0.31300796  0.33759477  0.34939727]
episode: 716000, epsilon: 0.9, loss: 0.0836945, win_rate: [ 0.31307359  0.33755819  0.34936823]
episode: 718000, epsilon: 0.9, loss: 0.0423315, win_rate: [ 0.31311656  0.33752181  0.34936163]
episode: 720000, epsilon: 0.9, loss: 0.0469504, win_rate: [ 0.31310095  0.33753842  0.34936063]
episode: 722000, epsilon: 0.9, loss: 0.153578, win_rate: [ 0.3132004   0.33750784  0.34929176]
episode: 724000, epsilon: 0.9, loss: 0.0501421, win_rate: [ 0.31328548  0.33744429  0.34927024]
episode: 726000, epsilon: 0.9, loss: 0.127317, win_rate: [ 0.31335632  0.33738659  0.34925709]
episode: 728000, epsilon: 0.9, loss: 0.0807194, win_rate: [ 0.31342402  0.3373402   0.34923578]
episode: 730000, epsilon: 0.9, loss: 0.0983167, win_rate: [ 0.31344067  0.33729817  0.34926117]
episode: 732000, epsilon: 0.9, loss: 0.097298, win_rate: [ 0.31349411  0.33734653  0.34915936]
episode: 734000, epsilon: 0.9, loss: 0.0408951, win_rate: [ 0.31354317  0.33730063  0.3491562 ]
episode: 736000, epsilon: 0.9, loss: 0.0891946, win_rate: [ 0.31358653  0.33730253  0.34911094]
episode: 738000, epsilon: 0.9, loss: 0.164258, win_rate: [ 0.31369605  0.33721228  0.34909167]
episode: 740000, epsilon: 0.9, loss: 0.158064, win_rate: [ 0.31377795  0.33716981  0.34905223]
episode: 742000, epsilon: 0.9, loss: 0.106334, win_rate: [ 0.31382303  0.33713027  0.3490467 ]
episode: 744000, epsilon: 0.9, loss: 0.10506, win_rate: [ 0.31389474  0.33709229  0.34901297]
episode: 746000, epsilon: 0.9, loss: 0.0523631, win_rate: [ 0.31395802  0.33708668  0.3489553 ]
episode: 748000, epsilon: 0.9, loss: 0.0371306, win_rate: [ 0.31399824  0.337045    0.34895675]
episode: 750000, epsilon: 0.9, loss: 0.0303204, win_rate: [ 0.31407025  0.33700222  0.34892753]
episode: 752000, epsilon: 0.9, loss: 0.050371, win_rate: [ 0.31407139  0.33699955  0.34892906]
episode: 754000, epsilon: 0.9, loss: 0.126404, win_rate: [ 0.31408844  0.33696772  0.34894383]
episode: 756000, epsilon: 0.9, loss: 0.108825, win_rate: [ 0.31420197  0.33687654  0.3489215 ]
episode: 758000, epsilon: 0.9, loss: 0.0923645, win_rate: [ 0.31425948  0.33684784  0.34889268]
episode: 760000, epsilon: 0.9, loss: 0.115459, win_rate: [ 0.31428248  0.33680087  0.34891665]
episode: 762000, epsilon: 0.9, loss: 0.104361, win_rate: [ 0.31434211  0.33674103  0.34891686]
episode: 764000, epsilon: 0.9, loss: 0.0571901, win_rate: [ 0.3144276   0.33673123  0.34884117]
episode: 766000, epsilon: 0.9, loss: 0.103351, win_rate: [ 0.31449959  0.33668755  0.34881286]
episode: 768000, epsilon: 0.9, loss: 0.105587, win_rate: [ 0.31458032  0.33660633  0.34881335]
episode: 770000, epsilon: 0.9, loss: 0.0284438, win_rate: [ 0.31461388  0.33659826  0.34878786]
episode: 772000, epsilon: 0.9, loss: 0.181051, win_rate: [ 0.31465374  0.33659412  0.34875214]
episode: 774000, epsilon: 0.9, loss: 0.0679293, win_rate: [ 0.31466626  0.33654608  0.34878766]
episode: 776000, epsilon: 0.9, loss: 0.0728733, win_rate: [ 0.31470965  0.33648153  0.34880883]
episode: 778000, epsilon: 0.9, loss: 0.0315993, win_rate: [ 0.31478623  0.33644044  0.34877333]
episode: 780000, epsilon: 0.9, loss: 0.145858, win_rate: [ 0.31484319  0.33640854  0.34874827]
episode: 782000, epsilon: 0.9, loss: 0.0476312, win_rate: [ 0.31483591  0.3364011   0.34876298]
episode: 784000, epsilon: 0.9, loss: 0.075858, win_rate: [ 0.31486057  0.33638605  0.34875338]
episode: 786000, epsilon: 0.9, loss: 0.0693947, win_rate: [ 0.31497288  0.33633036  0.34869676]
episode: 788000, epsilon: 0.9, loss: 0.127469, win_rate: [ 0.31496534  0.33637901  0.34865565]
episode: 790000, epsilon: 0.9, loss: 0.146511, win_rate: [ 0.31502618  0.33630717  0.34866665]
episode: 792000, epsilon: 0.9, loss: 0.0327443, win_rate: [ 0.31509051  0.33629882  0.34861067]
episode: 794000, epsilon: 0.9, loss: 0.122354, win_rate: [ 0.31514066  0.33632451  0.34853483]
episode: 796000, epsilon: 0.9, loss: 0.183059, win_rate: [ 0.31520438  0.33628727  0.34850836]
episode: 798000, epsilon: 0.9, loss: 0.0890774, win_rate: [ 0.31524522  0.33621386  0.34854092]
episode: 800000, epsilon: 0.9, loss: 0.119864, win_rate: [ 0.31524836  0.33622083  0.34853081]
episode: 802000, epsilon: 0.9, loss: 0.204856, win_rate: [ 0.31534749  0.33620781  0.3484447 ]
episode: 804000, epsilon: 0.9, loss: 0.114617, win_rate: [ 0.31540011  0.33617122  0.34842867]
episode: 806000, epsilon: 0.9, loss: 0.0747776, win_rate: [ 0.31542889  0.33612117  0.34844994]
episode: 808000, epsilon: 0.9, loss: 0.0746621, win_rate: [ 0.31547238  0.33606023  0.34846739]
episode: 810000, epsilon: 0.9, loss: 0.0772573, win_rate: [ 0.31551443  0.3360107   0.34847488]
episode: 812000, epsilon: 0.9, loss: 0.0218551, win_rate: [ 0.31558089  0.33598973  0.34842937]
episode: 814000, epsilon: 0.9, loss: 0.079478, win_rate: [ 0.3156286   0.3359615   0.34840989]
episode: 816000, epsilon: 0.9, loss: 0.132875, win_rate: [ 0.31565893  0.33595547  0.3483856 ]
episode: 818000, epsilon: 0.9, loss: 0.0548598, win_rate: [ 0.31567688  0.33594458  0.34837855]
episode: 820000, epsilon: 0.9, loss: 0.0506202, win_rate: [ 0.31569352  0.33592276  0.34838372]
episode: 822000, epsilon: 0.9, loss: 0.0910465, win_rate: [ 0.31576361  0.3358974   0.34833899]
episode: 824000, epsilon: 0.9, loss: 0.197816, win_rate: [ 0.31577146  0.3358928   0.34833574]
episode: 826000, epsilon: 0.9, loss: 0.15523, win_rate: [ 0.31577323  0.33592211  0.34830466]
episode: 828000, epsilon: 0.9, loss: 0.293722, win_rate: [ 0.31587039  0.33593438  0.34819523]
episode: 830000, epsilon: 0.9, loss: 0.32723, win_rate: [ 0.3159442  0.335902   0.3481538]
episode: 832000, epsilon: 0.9, loss: 0.0613427, win_rate: [ 0.31599481  0.33590464  0.34810054]
episode: 834000, epsilon: 0.9, loss: 0.0843161, win_rate: [ 0.31610154  0.3358653   0.34803316]
episode: 836000, epsilon: 0.9, loss: 0.0840188, win_rate: [ 0.31618981  0.33583333  0.34797686]
episode: 838000, epsilon: 0.9, loss: 0.223547, win_rate: [ 0.31626215  0.33579435  0.3479435 ]
episode: 840000, epsilon: 0.9, loss: 0.391604, win_rate: [ 0.31638296  0.33577103  0.34784601]
episode: 842000, epsilon: 0.9, loss: 0.149702, win_rate: [ 0.3165115   0.33573594  0.34775256]
episode: 844000, epsilon: 0.9, loss: 0.196039, win_rate: [ 0.31663825  0.33568207  0.34767968]
episode: 846000, epsilon: 0.9, loss: 0.678151, win_rate: [ 0.31674312  0.33564499  0.34761188]
episode: 848000, epsilon: 0.9, loss: 0.130465, win_rate: [ 0.3168534   0.33560338  0.34754322]
episode: 850000, epsilon: 0.9, loss: 0.530904, win_rate: [ 0.31698433  0.33555725  0.34745841]
episode: 852000, epsilon: 0.9, loss: 1.05845, win_rate: [ 0.31717686  0.33548317  0.34733997]
episode: 854000, epsilon: 0.9, loss: 0.294223, win_rate: [ 0.31731462  0.33541647  0.34726891]
episode: 856000, epsilon: 0.9, loss: 0.24601, win_rate: [ 0.31748211  0.33535475  0.34716315]
episode: 858000, epsilon: 0.9, loss: 0.140483, win_rate: [ 0.31763949  0.33532129  0.34703922]
episode: 860000, epsilon: 0.9, loss: 0.259827, win_rate: [ 0.31778451  0.33527868  0.34693681]
episode: 862000, epsilon: 0.9, loss: 0.569678, win_rate: [ 0.31796715  0.33519335  0.3468395 ]
episode: 864000, epsilon: 0.9, loss: 0.173579, win_rate: [ 0.31808528  0.33516281  0.34675191]
episode: 866000, epsilon: 0.9, loss: 0.122627, win_rate: [ 0.31815899  0.33514395  0.34669706]
episode: 868000, epsilon: 0.9, loss: 0.109343, win_rate: [ 0.31826922  0.33509754  0.34663324]
episode: 870000, epsilon: 0.9, loss: 0.063344, win_rate: [ 0.31835711  0.33501801  0.34662489]
episode: 872000, epsilon: 0.9, loss: 0.100988, win_rate: [ 0.31836775  0.33501796  0.34661428]
episode: 874000, epsilon: 0.9, loss: 0.0945025, win_rate: [ 0.31843785  0.33498474  0.34657741]
episode: 876000, epsilon: 0.9, loss: 0.0959731, win_rate: [ 0.31846197  0.33497108  0.34656696]
episode: 878000, epsilon: 0.9, loss: 0.0977433, win_rate: [ 0.31854406  0.3349495   0.34650644]
episode: 880000, epsilon: 0.9, loss: 0.0577249, win_rate: [ 0.31858487  0.33488598  0.34652915]
episode: 882000, epsilon: 0.9, loss: 0.0436054, win_rate: [ 0.31865157  0.33484429  0.34650414]
episode: 884000, epsilon: 0.9, loss: 0.180819, win_rate: [ 0.31869308  0.33483333  0.34647359]
episode: 886000, epsilon: 0.9, loss: 0.141343, win_rate: [ 0.31870619  0.33485402  0.34643979]
episode: 888000, epsilon: 0.9, loss: 0.0563448, win_rate: [ 0.31871698  0.33490503  0.34637799]
episode: 890000, epsilon: 0.9, loss: 0.0563546, win_rate: [ 0.31870751  0.33489625  0.34639624]
episode: 892000, epsilon: 0.9, loss: 0.080206, win_rate: [ 0.31877879  0.33487182  0.34634939]
episode: 894000, epsilon: 0.9, loss: 0.098336, win_rate: [ 0.31881061  0.33486763  0.34632176]
episode: 896000, epsilon: 0.9, loss: 0.103839, win_rate: [ 0.31886348  0.33483445  0.34630207]
episode: 898000, epsilon: 0.9, loss: 0.0273521, win_rate: [ 0.31889942  0.33479807  0.34630251]
episode: 900000, epsilon: 0.9, loss: 0.177287, win_rate: [ 0.3189752   0.33475629  0.3462685 ]
episode: 902000, epsilon: 0.9, loss: 0.106376, win_rate: [ 0.31904954  0.33473466  0.3462158 ]
episode: 904000, epsilon: 0.9, loss: 0.0525703, win_rate: [ 0.31914235  0.33474299  0.34611466]
episode: 906000, epsilon: 0.9, loss: 0.0541536, win_rate: [ 0.31919832  0.33471817  0.3460835 ]
episode: 908000, epsilon: 0.9, loss: 0.111993, win_rate: [ 0.31922212  0.33466593  0.34611195]
episode: 910000, epsilon: 0.9, loss: 0.115006, win_rate: [ 0.31923921  0.33463699  0.3461238 ]
episode: 912000, epsilon: 0.9, loss: 0.299983, win_rate: [ 0.31927926  0.33462463  0.34609611]
episode: 914000, epsilon: 0.9, loss: 0.0933144, win_rate: [ 0.31934648  0.3345981   0.34605542]
episode: 916000, epsilon: 0.9, loss: 0.0335358, win_rate: [ 0.31943742  0.33453784  0.34602473]
episode: 918000, epsilon: 0.9, loss: 0.0534133, win_rate: [ 0.31950292  0.33451924  0.34597784]
episode: 920000, epsilon: 0.9, loss: 0.298455, win_rate: [ 0.319604    0.33445181  0.34594419]
episode: 922000, epsilon: 0.9, loss: 0.0622094, win_rate: [ 0.31963197  0.33441287  0.34595516]
episode: 924000, epsilon: 0.9, loss: 0.0879177, win_rate: [ 0.31967173  0.33438925  0.34593902]
episode: 926000, epsilon: 0.9, loss: 0.0941045, win_rate: [ 0.31970376  0.33437005  0.34592619]
episode: 928000, epsilon: 0.9, loss: 0.0475058, win_rate: [ 0.31972703  0.3343671   0.34590588]
episode: 930000, epsilon: 0.9, loss: 0.0578048, win_rate: [ 0.31977385  0.3343448   0.34588135]
episode: 932000, epsilon: 0.9, loss: 0.0390147, win_rate: [ 0.31981082  0.33431616  0.34587302]
episode: 934000, epsilon: 0.9, loss: 0.0726372, win_rate: [ 0.3197866   0.33431228  0.34590113]
episode: 936000, epsilon: 0.9, loss: 0.111728, win_rate: [ 0.31982551  0.33427956  0.34589493]
episode: 938000, epsilon: 0.9, loss: 0.0625941, win_rate: [ 0.31986     0.33427043  0.34586957]
